country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
STP,2010,Health,All,Core,77.2,69.7,89.6255232
STP,2010,Housing,All,Core,38.9,33.7,86.90332596
STP,2010,SER_Average,All,Core,56.5,50.1,87.64033588
STP,2010,Work,All,Core,34.1,29.9,87.55861536
STP,2011,Education,All,Core,73.0,67.1,89.89743976
STP,2011,Education,Female,Core,75.8,69.5,89.89743976
STP,2011,Education,Male,Core,70.2,64.7,89.89743976
STP,2011,Food,All,Core,66.4,56.1,84.44421746
STP,2011,Food,Female,Core,65.7,55.5,84.44421746
STP,2011,Food,Male,Core,67.1,56.7,84.44421746
STP,2011,Health,All,Core,77.4,70.0,89.73302139
STP,2011,Housing,All,Core,39.9,34.8,87.36207869
STP,2011,SER_Average,All,Core,58.2,51.6,87.79907453
STP,2011,Work,All,Core,34.1,29.9,87.55861536
STP,2012,Education,All,Core,73.0,67.1,89.89743976
STP,2012,Education,Female,Core,75.8,69.5,89.89743976
STP,2012,Education,Male,Core,70.2,64.7,89.89743976
STP,2012,Food,All,Core,66.4,56.1,84.44421746
STP,2012,Food,Female,Core,65.7,55.5,84.44421746
STP,2012,Food,Male,Core,67.1,56.7,84.44421746
STP,2012,Health,All,Core,77.7,70.3,89.7859627
STP,2012,Housing,All,Core,41.0,35.9,87.5872754
STP,2012,SER_Average,All,Core,58.5,51.9,87.85470214
STP,2012,Work,All,Core,34.1,29.9,87.55861536
STP,2013,Education,All,Core,75.7,69.2,90.30919968
STP,2013,Education,Female,Core,78.2,71.3,90.30919968
STP,2013,Education,Male,Core,73.2,67.2,90.30919968
STP,2013,Food,All,Core,66.4,56.1,84.44421746
STP,2013,Food,Female,Core,65.7,55.5,84.44421746
STP,2013,Food,Male,Core,67.1,56.7,84.44421746
STP,2013,Health,All,Core,77.9,70.6,89.92810034
STP,2013,Housing,All,Core,42.0,37.1,88.18951866
STP,2013,SER_Average,All,Core,59.2,52.6,88.0859303
STP,2013,Work,All,Core,34.1,29.9,87.55861536
STP,2014,Education,All,Core,80.6,73.5,90.77625986
STP,2014,Education,Female,Core,81.5,74.2,90.77625986
STP,2014,Education,Male,Core,79.8,72.9,90.77625986
STP,2014,Food,All,Core,89.4,77.7,86.90466492
STP,2014,Food,Female,Core,65.7,55.5,84.44421746
STP,2014,Food,Male,Core,67.1,56.7,84.44421746
STP,2014,Health,All,Core,78.5,71.7,90.7833776
STP,2014,Housing,All,Core,42.8,38.2,89.12336376
STP,2014,SER_Average,All,Core,65.1,58.2,89.0292563
STP,2014,Work,All,Core,34.1,29.9,87.55861536
STP,2015,Education,All,Core,81.5,74.3,90.96393991
STP,2015,Education,Female,Core,83.0,75.5,90.96393991
STP,2015,Education,Male,Core,80.0,73.2,90.96393991
STP,2015,Food,All,Core,89.4,77.7,86.90466492
STP,2015,Food,Female,Core,65.7,55.5,84.44421746
STP,2015,Food,Male,Core,67.1,56.7,84.44421746
STP,2015,Health,All,Core,78.7,71.9,90.87280819
STP,2015,Housing,All,Core,43.8,39.3,89.49722379
STP,2015,SER_Average,All,Core,65.5,58.6,89.15945043
STP,2015,Work,All,Core,34.1,29.9,87.55861536
STP,2016,Education,All,Core,81.5,74.3,90.96393991
STP,2016,Education,Female,Core,83.0,75.5,90.96393991
STP,2016,Education,Male,Core,80.0,73.2,90.96393991
STP,2016,Food,All,Core,89.4,77.7,86.90466492
STP,2016,Food,Female,Core,65.7,55.5,84.44421746
STP,2016,Food,Male,Core,67.1,56.7,84.44421746
STP,2016,Health,All,Core,78.8,72.1,90.97715291
STP,2016,Housing,All,Core,44.7,40.2,89.93177188
STP,2016,SER_Average,All,Core,65.7,58.9,89.267229
STP,2016,Work,All,Core,34.1,29.9,87.55861536
STP,2017,Education,All,Core,84.9,77.7,90.96393991
STP,2017,Education,Female,Core,87.0,79.5,90.96393991
STP,2017,Education,Male,Core,82.8,76.0,90.96393991
STP,2017,Food,All,Core,89.4,77.7,86.90466492
STP,2017,Food,Female,Core,65.7,55.5,84.44421746
STP,2017,Food,Male,Core,67.1,56.7,84.44421746
STP,2017,Health,All,Core,78.9,72.3,91.06618692
STP,2017,Housing,All,Core,44.7,40.4,90.30115662
STP,2017,SER_Average,All,Core,66.4,59.6,89.35891275
STP,2017,Work,All,Core,34.1,29.9,87.55861536
SUR,2007,Food,All,Core,87.7,87.4,99.68725939
SUR,2007,Food,Female,Core,89.0,88.8,99.68725939
SUR,2007,Food,Male,Core,86.3,86.1,99.68725939
SUR,2007,Health,All,Core,75.6,74.0,97.91177524
SUR,2007,Housing,All,Core,80.3,80.3,100
SUR,2007,Work,All,Core,47.4,47.4,100
SUR,2008,Food,All,Core,87.7,87.4,99.68725939
SUR,2008,Food,Female,Core,89.0,88.8,99.68725939
SUR,2008,Food,Male,Core,86.3,86.1,99.68725939
SUR,2008,Health,All,Core,75.8,74.2,97.94426161
SUR,2008,Housing,All,Core,80.3,80.3,100
SUR,2008,Work,All,Core,47.4,47.4,100
SUR,2009,Education,All,Core,61.5,61.0,98.86618561
SUR,2009,Education,Female,Core,66.8,66.2,98.86618561
SUR,2009,Education,Male,Core,56.7,56.2,98.86618561
SUR,2009,Food,All,Core,87.7,87.4,99.68725939
SUR,2009,Food,Female,Core,89.0,88.8,99.68725939
SUR,2009,Food,Male,Core,86.3,86.1,99.68725939
SUR,2009,Health,All,Core,76.0,74.4,97.96413031
SUR,2009,Housing,All,Core,80.5,80.5,100
SUR,2009,SER_Average,All,Core,70.6,70.2,99.30351506
SUR,2009,Work,All,Core,47.4,47.4,100
SUR,2010,Education,All,Core,60.2,59.7,98.94770886
SUR,2010,Education,Female,Core,65.2,64.6,98.94770886
SUR,2010,Education,Male,Core,55.7,55.2,98.94770886
SUR,2010,Food,All,Core,90.1,90.1,100
SUR,2010,Food,Female,Core,91.8,91.8,100
SUR,2010,Food,Male,Core,88.4,88.4,100
SUR,2010,Health,All,Core,76.9,75.3,98.11586173
SUR,2010,Housing,All,Core,80.5,80.5,100
SUR,2011,Education,All,Core,57.8,57.3,99.03895952
SUR,2011,Education,Female,Core,63.2,62.7,99.03895952
SUR,2011,Education,Male,Core,52.8,52.3,99.03895952
SUR,2011,Food,All,Core,90.1,90.1,100
SUR,2011,Food,Female,Core,91.8,91.8,100
SUR,2011,Food,Male,Core,88.4,88.4,100
SUR,2011,Health,All,Core,76.9,75.4,98.16223396
SUR,2011,Housing,All,Core,80.5,80.5,100
SUR,2012,Education,All,Core,58.6,58.1,99.06869103
SUR,2012,Education,Female,Core,63.9,63.3,99.06869103
SUR,2012,Education,Male,Core,53.7,53.2,99.06869103
SUR,2012,Food,All,Core,90.1,90.1,100
SUR,2012,Food,Female,Core,91.8,91.8,100
SUR,2012,Food,Male,Core,88.4,88.4,100
SUR,2012,Health,All,Core,77.0,75.5,98.17735068
SUR,2012,Housing,All,Core,80.7,80.7,100
SUR,2013,Education,All,Core,59.0,58.5,99.10277135
SUR,2013,Education,Female,Core,64.3,63.8,99.10277135
SUR,2013,Education,Male,Core,54.1,53.6,99.10277135
SUR,2013,Food,All,Core,90.1,90.1,100
SUR,2013,Food,Female,Core,91.8,91.8,100
SUR,2013,Food,Male,Core,88.4,88.4,100
SUR,2013,Health,All,Core,77.1,75.6,98.19468311
SUR,2013,Housing,All,Core,81.0,81.0,100
SUR,2014,Education,All,Core,59.3,58.8,99.08692223
SUR,2014,Education,Female,Core,64.9,64.3,99.08692223
SUR,2014,Education,Male,Core,54.2,53.7,99.08692223
SUR,2014,Food,All,Core,90.1,90.1,100
SUR,2014,Food,Female,Core,91.8,91.8,100
SUR,2014,Food,Male,Core,88.4,88.4,100
SUR,2014,Health,All,Core,77.3,75.8,98.18662202
SUR,2014,Housing,All,Core,81.5,81.5,100
SUR,2015,Education,All,Core,62.9,62.3,98.99834696
SUR,2015,Education,Female,Core,68.1,67.4,98.99834696
SUR,2015,Education,Male,Core,58.1,57.5,98.99834696
SUR,2015,Food,All,Core,90.1,90.1,100
SUR,2015,Food,Female,Core,91.8,91.8,100
SUR,2015,Food,Male,Core,88.4,88.4,100
SUR,2015,Health,All,Core,77.7,76.2,98.14159091
SUR,2015,Housing,All,Core,82.2,82.2,100
SUR,2016,Education,All,Core,64.7,64.1,98.99834696
SUR,2016,Education,Female,Core,70.0,69.3,98.99834696
SUR,2016,Education,Male,Core,59.8,59.3,98.99834696
SUR,2016,Food,All,Core,90.1,90.1,100
SUR,2016,Food,Female,Core,91.8,91.8,100
SUR,2016,Food,Male,Core,88.4,88.4,100
SUR,2016,Health,All,Core,78.1,76.6,98.07066198
SUR,2016,Housing,All,Core,83.0,83.0,100
SUR,2017,Education,All,Core,61.1,60.5,98.99834696
SUR,2017,Education,Female,Core,66.4,65.7,98.99834696
SUR,2017,Education,Male,Core,56.2,55.6,98.99834696
SUR,2017,Food,All,Core,90.1,90.1,100
SUR,2017,Food,Female,Core,91.8,91.8,100
SUR,2017,Food,Male,Core,88.4,88.4,100
SUR,2017,Health,All,Core,78.3,76.7,98.07808421
SUR,2017,Housing,All,Core,83.8,83.8,100
SUR,2007,Health,All,HiY,84.9,83.5,98.59221057
SUR,2008,Health,All,HiY,85.1,83.7,98.62469694
SUR,2009,Health,All,HiY,85.3,84.0,98.64456564
SUR,2010,Health,All,HiY,82.8,81.6,98.71667718
SUR,2011,Health,All,HiY,82.9,81.6,98.76304942
SUR,2012,Health,All,HiY,83.0,81.8,98.77816613
SUR,2013,Health,All,HiY,83.1,81.9,98.79549857
SUR,2014,Health,All,HiY,83.3,82.1,98.78743748
SUR,2015,Health,All,HiY,83.7,82.4,98.74240637
SUR,2016,Health,All,HiY,84.1,82.8,98.67147744
SUR,2017,Health,All,HiY,84.3,82.9,98.67889967
SVK,2007,Education,All,Core,71.7,71.6,99.79690331
SVK,2007,Education,Female,Core,73.2,73.0,99.79690331
SVK,2007,Education,Male,Core,70.4,70.2,99.79690331
SVK,2007,Health,All,Core,92.3,90.7,98.59124787
SVK,2007,Housing,All,Core,94.2,94.2,100
SVK,2007,Work,All,Core,98.1,98.1,100
SVK,2008,Education,All,Core,71.2,71.1,99.85945523
SVK,2008,Education,Female,Core,72.9,72.8,99.85945523
SVK,2008,Education,Male,Core,69.6,69.5,99.85945523
SVK,2008,Housing,All,Core,94.7,94.7,100
SVK,2008,Work,All,Core,98.5,98.5,100
SVK,2009,Education,All,Core,69.8,69.6,99.79203334
SVK,2009,Education,Female,Core,71.5,71.3,99.79203334
SVK,2009,Education,Male,Core,68.2,68.0,99.79203334
SVK,2009,Housing,All,Core,95.5,95.5,100
SVK,2009,Work,All,Core,97.9,97.9,100
SVK,2010,Education,All,Core,67.2,67.0,99.85633443
SVK,2010,Education,Female,Core,68.6,68.5,99.85633443
SVK,2010,Education,Male,Core,65.8,65.7,99.85633443
SVK,2010,Housing,All,Core,96.0,96.0,100
SVK,2010,Work,All,Core,97.9,97.9,100
SVK,2011,Education,All,Core,65.8,65.7,99.88674737
SVK,2011,Education,Female,Core,67.2,67.1,99.88674737
SVK,2011,Education,Male,Core,64.5,64.5,99.88674737
SVK,2011,Housing,All,Core,96.6,96.6,100
SVK,2011,Work,All,Core,98.5,98.5,100
SVK,2012,Education,All,Core,66.7,66.6,99.90559895
SVK,2012,Education,Female,Core,68.2,68.1,99.90559895
SVK,2012,Education,Male,Core,65.4,65.3,99.90559895
SVK,2012,Housing,All,Core,97.3,97.3,100
SVK,2012,Work,All,Core,98.5,98.5,100
SVK,2013,Education,All,Core,66.5,66.4,99.91172294
SVK,2013,Education,Female,Core,67.8,67.7,99.91172294
SVK,2013,Education,Male,Core,65.3,65.3,99.91172294
SVK,2013,Housing,All,Core,97.6,97.6,100
SVK,2013,Work,All,Core,98.5,98.5,100
SVK,2014,Education,All,Core,65.5,65.4,99.93984634
SVK,2014,Education,Female,Core,66.8,66.8,99.93984634
SVK,2014,Education,Male,Core,64.2,64.2,99.93984634
SVK,2014,Housing,All,Core,97.9,97.9,100
SVK,2014,Work,All,Core,97.3,97.3,100
SVK,2015,Education,All,Core,63.7,63.7,99.98765291
SVK,2015,Education,Female,Core,65.2,65.2,99.98765291
SVK,2015,Education,Male,Core,62.4,62.4,99.98765291
SVK,2015,Housing,All,Core,97.8,97.8,100
SVK,2015,Work,All,Core,97.7,97.7,100
SVK,2016,Education,All,Core,63.2,63.2,100
SVK,2016,Education,Female,Core,64.4,64.4,100
SVK,2016,Education,Male,Core,62.1,62.1,100
SVK,2016,Housing,All,Core,97.8,97.8,100
SVK,2016,Work,All,Core,97.7,97.7,100
SVK,2017,Education,All,Core,63.8,63.8,100
SVK,2017,Education,Female,Core,65.3,65.3,100
SVK,2017,Education,Male,Core,62.4,62.4,100
SVK,2017,Housing,All,Core,97.8,97.8,100
SVK,2017,Work,All,Core,97.7,97.7,100
SVK,2007,Education,All,HiY,78.3,73.1,92.7156568
SVK,2007,Education,Female,HiY,79.2,74.0,92.7156568
SVK,2007,Education,Male,HiY,77.3,72.1,92.7156568
SVK,2007,Health,All,HiY,89.2,88.2,99.24548887
SVK,2007,PISA_Average,All,HiY,69.6,59.6,85.83750697
SVK,2007,PISA_Average,Female,HiY,71.0,60.9,85.83750697
SVK,2007,PISA_Average,Male,HiY,68.2,58.3,85.83750697
SVK,2007,Work,All,HiY,61.2,58.0,96.29066689
SVK,2008,Education,All,HiY,77.9,72.8,92.77820871
SVK,2008,Education,Female,HiY,78.9,73.7,92.77820871
SVK,2008,Education,Male,HiY,76.9,71.8,92.77820871
SVK,2008,Health,All,HiY,89.4,88.3,99.28456315
SVK,2008,PISA_Average,All,HiY,69.6,59.6,85.83750697
SVK,2008,PISA_Average,Female,HiY,71.0,60.9,85.83750697
SVK,2008,PISA_Average,Male,HiY,68.2,58.3,85.83750697
SVK,2008,Work,All,HiY,61.7,58.8,96.632561
SVK,2009,Education,All,HiY,78.3,73.6,93.42074093
SVK,2009,Education,Female,HiY,81.7,76.7,93.42074093
SVK,2009,Education,Male,HiY,75.2,70.8,93.42074093
SVK,2009,Health,All,HiY,89.9,88.9,99.24244746
SVK,2009,PISA_Average,All,HiY,70.6,61.5,87.25741518
SVK,2009,PISA_Average,Female,HiY,76.6,66.9,87.25741518
SVK,2009,PISA_Average,Male,HiY,65.1,56.6,87.25741518
SVK,2009,Work,All,HiY,68.7,65.5,96.26402532
SVK,2010,Education,All,HiY,78.3,73.6,93.48504202
SVK,2010,Education,Female,HiY,81.6,76.7,93.48504202
SVK,2010,Education,Male,HiY,75.1,70.7,93.48504202
SVK,2010,Health,All,HiY,88.5,87.5,99.28261328
SVK,2010,Housing,All,HiY,92.7,91.3,98.34573086
SVK,2010,PISA_Average,All,HiY,70.6,61.5,87.25741518
SVK,2010,PISA_Average,Female,HiY,76.6,66.9,87.25741518
SVK,2010,PISA_Average,Male,HiY,65.1,56.6,87.25741518
SVK,2010,Work,All,HiY,63.4,60.5,96.61551553
SVK,2011,Education,All,HiY,78.2,73.5,93.51545496
SVK,2011,Education,Female,HiY,81.5,76.5,93.51545496
SVK,2011,Education,Male,HiY,75.1,70.7,93.51545496
SVK,2011,Health,All,HiY,89.4,88.4,99.30161699
SVK,2011,Housing,All,HiY,92.6,91.3,98.46276073
SVK,2011,PISA_Average,All,HiY,70.6,61.5,87.25741518
SVK,2011,PISA_Average,Female,HiY,76.6,66.9,87.25741518
SVK,2011,PISA_Average,Male,HiY,65.1,56.6,87.25741518
SVK,2011,Work,All,HiY,60.3,57.6,96.78158115
SVK,2012,Education,All,HiY,74.1,70.4,94.17003102
SVK,2012,Education,Female,HiY,76.1,72.3,94.17003102
SVK,2012,Education,Male,HiY,72.0,68.5,94.17003102
SVK,2012,Health,All,HiY,89.8,88.8,99.31339851
SVK,2012,Housing,All,HiY,92.7,91.5,98.53547712
SVK,2012,PISA_Average,All,HiY,62.6,55.4,88.52886415
SVK,2012,PISA_Average,Female,HiY,66.1,58.7,88.52886415
SVK,2012,PISA_Average,Male,HiY,59.2,52.3,88.52886415
SVK,2012,Work,All,HiY,59.5,57.0,96.88446918
SVK,2013,Education,All,HiY,73.5,69.8,94.17615502
SVK,2013,Education,Female,HiY,75.6,71.8,94.17615502
SVK,2013,Education,Male,HiY,71.4,67.9,94.17615502
SVK,2013,Health,All,HiY,90.4,89.4,99.31722611
SVK,2013,Housing,All,HiY,92.2,91.0,98.55912815
SVK,2013,PISA_Average,All,HiY,62.6,55.4,88.52886415
SVK,2013,PISA_Average,Female,HiY,66.1,58.7,88.52886415
SVK,2013,PISA_Average,Male,HiY,59.2,52.3,88.52886415
SVK,2013,Work,All,HiY,58.2,55.7,96.91788546
SVK,2014,Education,All,HiY,73.5,69.8,94.20427842
SVK,2014,Education,Female,HiY,75.5,71.7,94.20427842
SVK,2014,Education,Male,HiY,71.5,68.0,94.20427842
SVK,2014,Health,All,HiY,90.2,89.2,99.33480575
SVK,2014,Housing,All,HiY,92.5,91.4,98.66792387
SVK,2014,PISA_Average,All,HiY,62.6,55.4,88.52886415
SVK,2014,PISA_Average,Female,HiY,66.1,58.7,88.52886415
SVK,2014,PISA_Average,Male,HiY,59.2,52.3,88.52886415
SVK,2014,Work,All,HiY,57.0,54.7,97.07130308
SVK,2015,Education,All,HiY,71.2,68.1,94.70624648
SVK,2015,Education,Female,HiY,73.4,70.1,94.70624648
SVK,2015,Education,Male,HiY,69.3,66.4,94.70624648
SVK,2015,Food,All,HiY,97.6,95.5,98.06909529
SVK,2015,Health,All,HiY,90.2,89.2,99.3496489
SVK,2015,Housing,All,HiY,91.7,90.7,98.85355437
SVK,2015,PISA_Average,All,HiY,57.6,51.4,89.43718715
SVK,2015,PISA_Average,Female,HiY,61.4,55.0,89.43718715
SVK,2015,PISA_Average,Male,HiY,54.5,48.6,89.43718715
SVK,2015,SER_Average,All,HiY,82.0,80.1,97.6621023
SVK,2015,Work,All,HiY,59.2,57.0,97.33196645
SVK,2016,Education,All,HiY,71.3,68.2,94.71859358
SVK,2016,Education,Female,HiY,73.5,70.3,94.71859358
SVK,2016,Education,Male,HiY,69.4,66.5,94.71859358
SVK,2016,Food,All,HiY,98.5,96.4,98.10746219
SVK,2016,Health,All,HiY,90.4,89.4,99.35578747
SVK,2016,Housing,All,HiY,91.6,90.7,98.93057943
SVK,2016,PISA_Average,All,HiY,57.6,51.4,89.43718715
SVK,2016,PISA_Average,Female,HiY,61.4,55.0,89.43718715
SVK,2016,PISA_Average,Male,HiY,54.5,48.6,89.43718715
SVK,2016,SER_Average,All,HiY,82.7,80.9,97.71043052
SVK,2016,Work,All,HiY,61.7,59.7,97.43972995
SVK,2017,Education,All,HiY,71.0,68.0,94.71859358
SVK,2017,Education,Female,HiY,73.2,70.0,94.71859358
SVK,2017,Education,Male,HiY,69.2,66.3,94.71859358
SVK,2017,Food,All,HiY,98.7,96.6,98.16135501
SVK,2017,Health,All,HiY,90.3,89.4,99.36441733
SVK,2017,Housing,All,HiY,91.5,90.6,99.03911825
SVK,2017,PISA_Average,All,HiY,57.6,51.4,89.43718715
SVK,2017,PISA_Average,Female,HiY,61.4,55.0,89.43718715
SVK,2017,PISA_Average,Male,HiY,54.5,48.6,89.43718715
SVK,2017,SER_Average,All,HiY,82.4,80.6,97.74734057
SVK,2017,Work,All,HiY,60.4,58.3,97.45321868
SVN,2007,Education,All,Core,92.0,92.0,100
SVN,2007,Education,Female,Core,91.6,91.6,100
SVN,2007,Education,Male,Core,92.3,92.3,100
SVN,2007,Housing,All,Core,97.9,97.9,100
SVN,2007,Work,All,Core,100.0,100.0,100
SVN,2008,Education,All,Core,92.1,92.1,100
SVN,2008,Education,Female,Core,92.3,92.3,100
SVN,2008,Education,Male,Core,91.9,91.9,100
SVN,2008,Housing,All,Core,97.8,97.8,100
SVN,2008,Work,All,Core,100.0,100.0,100
SVN,2009,Education,All,Core,92.8,92.8,99.98198447
SVN,2009,Education,Female,Core,93.4,93.4,99.98198447
SVN,2009,Education,Male,Core,92.2,92.2,99.98198447
SVN,2009,Housing,All,Core,97.7,97.7,100
SVN,2009,Work,All,Core,100.0,100.0,100
SVN,2010,Education,All,Core,93.6,93.6,99.9910926
SVN,2010,Education,Female,Core,94.4,94.3,99.9910926
SVN,2010,Education,Male,Core,92.9,92.9,99.9910926
SVN,2010,Housing,All,Core,97.6,97.6,100
SVN,2010,Work,All,Core,100.0,100.0,100
SVN,2011,Education,All,Core,93.9,93.9,99.99762831
SVN,2011,Education,Female,Core,95.2,95.2,99.99762831
SVN,2011,Education,Male,Core,92.7,92.7,99.99762831
SVN,2011,Housing,All,Core,97.4,97.4,100
SVN,2011,Work,All,Core,100.0,100.0,100
SVN,2012,Education,All,Core,93.9,93.9,99.96828951
SVN,2012,Education,Female,Core,95.3,95.3,99.96828951
SVN,2012,Education,Male,Core,92.5,92.5,99.96828951
SVN,2012,Housing,All,Core,97.3,97.3,100
SVN,2012,Work,All,Core,100.0,100.0,100
SVN,2013,Education,All,Core,94.1,94.0,99.95614401
SVN,2013,Education,Female,Core,95.9,95.8,99.95614401
SVN,2013,Education,Male,Core,92.4,92.4,99.95614401
SVN,2013,Housing,All,Core,97.2,97.2,100
SVN,2013,Work,All,Core,100.0,100.0,100
SVN,2014,Education,All,Core,93.4,93.4,99.98326178
SVN,2014,Education,Female,Core,95.2,95.2,99.98326178
SVN,2014,Education,Male,Core,91.7,91.7,99.98326178
SVN,2014,Housing,All,Core,97.0,97.0,100
SVN,2014,Work,All,Core,100.0,100.0,100
SVN,2015,Education,All,Core,93.9,93.9,100
SVN,2015,Education,Female,Core,96.1,96.1,100
SVN,2015,Education,Male,Core,92.5,92.5,100
SVN,2015,Housing,All,Core,97.0,97.0,100
SVN,2015,Work,All,Core,100.0,100.0,100
SVN,2016,Education,All,Core,93.6,93.6,100
SVN,2016,Education,Female,Core,95.6,95.6,100
SVN,2016,Education,Male,Core,92.0,92.0,100
SVN,2016,Housing,All,Core,96.9,96.9,100
SVN,2016,Work,All,Core,100.0,100.0,100
SVN,2017,Education,All,Core,93.8,93.8,100
SVN,2017,Education,Female,Core,95.7,95.7,100
SVN,2017,Education,Male,Core,92.0,92.0,100
SVN,2017,Housing,All,Core,96.9,96.9,100
SVN,2017,Work,All,Core,100.0,100.0,100
SVN,2007,Education,All,HiY,85.7,81.5,94.64638001
SVN,2007,Education,Female,HiY,89.2,84.7,94.64638001
SVN,2007,Education,Male,HiY,82.2,78.3,94.64638001
SVN,2007,Health,All,HiY,92.5,91.5,99.39499033
SVN,2007,PISA_Average,All,HiY,78.4,69.9,89.29276003
SVN,2007,PISA_Average,Female,HiY,85.0,75.9,89.29276003
SVN,2007,PISA_Average,Male,HiY,71.8,64.0,89.29276003
SVN,2007,Work,All,HiY,68.6,66.5,97.59593016
SVN,2008,Education,All,HiY,85.6,81.4,94.64638001
SVN,2008,Education,Female,HiY,89.2,84.7,94.64638001
SVN,2008,Education,Male,HiY,82.0,78.1,94.64638001
SVN,2008,Health,All,HiY,92.7,91.7,99.41451684
SVN,2008,PISA_Average,All,HiY,78.4,69.9,89.29276003
SVN,2008,PISA_Average,Female,HiY,85.0,75.9,89.29276003
SVN,2008,PISA_Average,Male,HiY,71.8,64.0,89.29276003
SVN,2008,Work,All,HiY,69.7,67.8,97.76598994
SVN,2009,Education,All,HiY,84.0,80.0,94.66934076
SVN,2009,Education,Female,HiY,87.7,83.4,94.66934076
SVN,2009,Education,Male,HiY,80.5,76.7,94.66934076
SVN,2009,Health,All,HiY,93.9,92.9,99.36115223
SVN,2009,PISA_Average,All,HiY,74.5,66.5,89.37471257
SVN,2009,PISA_Average,Female,HiY,81.2,72.5,89.37471257
SVN,2009,PISA_Average,Male,HiY,68.2,60.7,89.37471257
SVN,2009,Work,All,HiY,76.8,74.4,97.30106665
SVN,2010,Education,All,HiY,84.3,80.2,94.67844888
SVN,2010,Education,Female,HiY,87.9,83.6,94.67844888
SVN,2010,Education,Male,HiY,80.8,77.1,94.67844888
SVN,2010,Health,All,HiY,93.8,92.8,99.36684801
SVN,2010,Housing,All,HiY,90.6,89.7,98.86694417
SVN,2010,PISA_Average,All,HiY,74.5,66.5,89.37471257
SVN,2010,PISA_Average,Female,HiY,81.2,72.5,89.37471257
SVN,2010,PISA_Average,Male,HiY,68.2,60.7,89.37471257
SVN,2010,Work,All,HiY,66.3,64.2,97.3507161
SVN,2011,Education,All,HiY,84.3,80.3,94.68498459
SVN,2011,Education,Female,HiY,87.9,83.6,94.68498459
SVN,2011,Education,Male,HiY,80.9,77.2,94.68498459
SVN,2011,Health,All,HiY,94.1,93.1,99.37093535
SVN,2011,Housing,All,HiY,91.0,90.1,98.89239841
SVN,2011,PISA_Average,All,HiY,74.5,66.5,89.37471257
SVN,2011,PISA_Average,Female,HiY,81.2,72.5,89.37471257
SVN,2011,PISA_Average,Male,HiY,68.2,60.7,89.37471257
SVN,2011,Work,All,HiY,68.2,66.0,97.38634046
SVN,2012,Education,All,HiY,84.3,80.2,94.58009291
SVN,2012,Education,Female,HiY,88.0,83.6,94.58009291
SVN,2012,Education,Male,HiY,81.0,77.1,94.58009291
SVN,2012,Health,All,HiY,94.5,93.5,99.35258874
SVN,2012,Housing,All,HiY,91.3,90.3,98.77826224
SVN,2012,PISA_Average,All,HiY,74.4,66.3,89.22360681
SVN,2012,PISA_Average,Female,HiY,81.1,72.4,89.22360681
SVN,2012,PISA_Average,Male,HiY,68.6,61.0,89.22360681
SVN,2012,Work,All,HiY,63.8,61.7,97.2264053
SVN,2013,Education,All,HiY,84.8,80.7,94.56794742
SVN,2013,Education,Female,HiY,88.6,84.2,94.56794742
SVN,2013,Education,Male,HiY,81.6,77.7,94.56794742
SVN,2013,Health,All,HiY,94.5,93.4,99.34499481
SVN,2013,Housing,All,HiY,91.0,90.0,98.73110906
SVN,2013,PISA_Average,All,HiY,74.4,66.3,89.22360681
SVN,2013,PISA_Average,Female,HiY,81.1,72.4,89.22360681
SVN,2013,PISA_Average,Male,HiY,68.6,61.0,89.22360681
SVN,2013,Work,All,HiY,63.4,61.1,97.16018185
SVN,2014,Education,All,HiY,84.6,80.5,94.59506518
SVN,2014,Education,Female,HiY,88.4,84.0,94.59506518
SVN,2014,Education,Male,HiY,81.3,77.5,94.59506518
SVN,2014,Health,All,HiY,94.8,93.8,99.36195098
SVN,2014,Housing,All,HiY,91.0,90.1,98.83646745
SVN,2014,PISA_Average,All,HiY,74.4,66.3,89.22360681
SVN,2014,PISA_Average,Female,HiY,81.1,72.4,89.22360681
SVN,2014,PISA_Average,Male,HiY,68.6,61.0,89.22360681
SVN,2014,Work,All,HiY,61.6,59.4,97.30802964
SVN,2015,Education,All,HiY,88.7,84.5,94.81130574
SVN,2015,Education,Female,HiY,91.7,87.2,94.81130574
SVN,2015,Education,Male,HiY,86.0,82.0,94.81130574
SVN,2015,Health,All,HiY,94.8,93.8,99.3685446
SVN,2015,Housing,All,HiY,91.0,90.1,98.91917258
SVN,2015,PISA_Average,All,HiY,81.0,72.6,89.62261148
SVN,2015,PISA_Average,Female,HiY,86.0,77.1,89.62261148
SVN,2015,PISA_Average,Male,HiY,76.5,68.4,89.62261148
SVN,2015,Work,All,HiY,60.8,58.9,97.42378528
SVN,2016,Education,All,HiY,88.2,84.0,94.81130574
SVN,2016,Education,Female,HiY,91.1,86.7,94.81130574
SVN,2016,Education,Male,HiY,85.5,81.5,94.81130574
SVN,2016,Health,All,HiY,94.5,93.5,99.3776818
SVN,2016,Housing,All,HiY,90.8,89.9,99.03406842
SVN,2016,PISA_Average,All,HiY,81.0,72.6,89.62261148
SVN,2016,PISA_Average,Female,HiY,86.0,77.1,89.62261148
SVN,2016,PISA_Average,Male,HiY,76.5,68.4,89.62261148
SVN,2016,Work,All,HiY,62.9,60.9,97.58416398
SVN,2017,Education,All,HiY,88.2,84.0,94.81130574
